T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"ATLANTA ISD  -  034901",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"DAINGERFIELD-LONE STAR ISD  -  172902",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"HARLETON ISD  -  102905",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"HUGHES SPRINGS ISD  -  034903",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"KARNACK ISD  -  102901",55
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"LIBERTY-EYLAU ISD  -  019908",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"LINDEN-KILDARE CISD  -  034905",14
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"MARSHALL ISD  -  102902",61
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"WASKOM ISD  -  102903",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",140
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"ATLANTA ISD  -  034901",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"AVINGER ISD  -  034902",24
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",14
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"HARLETON ISD  -  102905",20
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"HUGHES SPRINGS ISD  -  034903",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"LINDEN-KILDARE CISD  -  034905",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"LONGVIEW ISD  -  092903",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"MARSHALL ISD  -  102902",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"MCLEOD ISD  -  034906",60
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"NEW DIANA ISD  -  230906",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"NORTHSIDE ISD  -  015915",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"ORE CITY ISD  -  230903",22
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"PINE TREE ISD  -  092904",-999
"2021-2022",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",200,"Transfers Out To",100,"WASKOM ISD  -  102903",-999
