"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"Brownsville ISD (031901)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"Edcouch-Elsa ISD (108903)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"Edinburg CISD (108904)",11
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"El Paso ISD (071902)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"Harlingen CISD (031903)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"Hidalgo ISD (108905)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"La Feria ISD (031905)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"McAllen ISD (108906)",5
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"Mercedes ISD (108907)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"Pharr-San Juan-Alamo ISD (108909)",14
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"Progreso ISD (108910)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"San Benito CISD (031912)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"Santa Rosa ISD (031914)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"Valley View ISD (108916)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",100,"Weslaco ISD (108913)",43
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",95
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Edcouch-Elsa ISD (108903)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Edinburg CISD (108904)",34
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Gary ISD (183904)",-9999999
"2016-2017",01,"Region I Edinburg","Donna ISD (108902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harlingen CISD (031903)",7
