T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"ALVARADO ISD  -  126901",-999
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"BIRDVILLE ISD  -  220902",13
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"BURLESON ISD  -  126902",11
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"CEDAR HILL ISD  -  057904",18
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"CROWLEY ISD  -  220912",55
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"DALLAS ISD  -  057905",23
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"DESOTO ISD  -  057906",14
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"DUNCANVILLE ISD  -  057907",20
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"EAGLE MT-SAGINAW ISD  -  220918",10
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"EVERMAN ISD  -  220904",25
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"FERRIS ISD  -  070905",-999
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"FORT WORTH ISD  -  220905",500
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"GARLAND ISD  -  057909",-999
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"GRANBURY ISD  -  111901",-999
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"GRAND PRAIRIE ISD  -  057910",104
"2021-2022",11,"REGION XI FORT WORTH","ARLINGTON ISD  -  220901","Traditional ISD/CSD",100,"Transfers In From",100,"GRAPEVINE-COLLEYVILLE ISD  -  220906",-999
