"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",100,"Transfers In From",100,"Clarendon ISD (065901)",43
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",100,"Transfers In From",100,"Memphis ISD (096904)",36
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",79
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Clarendon ISD (065901)",-9999999
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",200,"Transfers Out To",100,"McLean ISD (090903)",-9999999
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Memphis ISD (096904)",-9999999
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Wellington ISD (044902)",-9999999
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",8
"2016-2017",16,"Region XVI Amarillo","Hedley ISD (065902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

