T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"Bandera ISD (010902)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"Hondo ISD (163904)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"Jourdanton ISD (007902)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"Lytle ISD (007904)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"Medina Valley ISD (163908)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"Natalia ISD (163903)",18
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"Northside ISD (015915)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"Pearsall ISD (082903)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"Poteet ISD (007906)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"San Antonio ISD (015907)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"Schertz-Cibolo-U City ISD (094902)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",100,"Southwest ISD (015912)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",200,,0
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",57
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",100,"Transfers In From",300,,0
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Basis Texas (015834)",-999
"2018-2019",20,"Region XX San Antonio","Devine ISD (163901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Central ISD (003907)",-999
