T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"ANDERSON-SHIRO CISD  -  093901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"CLEVELAND ISD  -  146901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"COLDSPRING-OAKHURST CISD  -  204901",28
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"CONROE ISD  -  170902",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"GROVETON ISD  -  228901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"LIVINGSTON ISD  -  187907",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"LOVELADY ISD  -  113903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"MADISONVILLE CISD  -  154901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"MAGNOLIA ISD  -  170906",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"MONTGOMERY ISD  -  170903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"NAVASOTA ISD  -  093904",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"NEW CANEY ISD  -  170908",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"NEW WAVERLY ISD  -  236901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"NORTH ZULCH ISD  -  154903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"ONALASKA ISD  -  187910",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"RICHARDS ISD  -  093905",10
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"TRINITY ISD  -  228903",17
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",100,"WILLIS ISD  -  170904",10
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",96
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"ANDERSON-SHIRO CISD  -  093901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"BRYAN ISD  -  021902",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"CENTERVILLE ISD  -  145902",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"COLDSPRING-OAKHURST CISD  -  204901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"CONROE ISD  -  170902",22
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"CROCKETT ISD  -  113901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"GREAT HEARTS TEXAS  -  015835",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"GROVETON ISD  -  228901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",34
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"HARLANDALE ISD  -  015904",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"IOLA ISD  -  093903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"KARNES CITY ISD  -  128901",14
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"KLEIN ISD  -  101915",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"LIVINGSTON ISD  -  187907",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"LOVELADY ISD  -  113903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"MADISONVILLE CISD  -  154901",71
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"MAGNOLIA ISD  -  170906",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"MONTGOMERY ISD  -  170903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"NEW CANEY ISD  -  170908",-999
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"NEW WAVERLY ISD  -  236901",91
"2022-2023",06,"REGION VI HUNTSVILLE","HUNTSVILLE ISD  -  236902","Traditional ISD/CSD",200,"Transfers Out To",100,"NORMANGEE ISD  -  145906",-999
