"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",100,"Transfers In From",100,"Beeville ISD (013901)",-9999999
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",100,"Transfers In From",100,"George West ISD (149901)",42
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",100,"Transfers In From",100,"McMullen County ISD (162904)",-9999999
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",100,"Transfers In From",100,"Pawnee ISD (013902)",7
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",100,"Transfers In From",200,,"."
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",100,"Transfers In From",300,,"."
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",200,"Transfers Out To",100,"George West ISD (149901)",24
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",200,"Transfers Out To",100,"McMullen County ISD (162904)",19
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",200,"Transfers Out To",100,"Pawnee ISD (013902)",7
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",200,"Transfers Out To",100,"Pleasanton ISD (007905)",-9999999
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",200,"Transfers Out To",100,"St Mary's Academy Charter School (013801)",-9999999
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",200,"Transfers Out To",200,,"."
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2015-16",02,"Region II Corpus Christi","Three Rivers ISD (149902)",200,"Transfers Out To",300,,"."

