T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvarado ISD (126901)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Arlington ISD (220901)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Azle ISD (220915)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Birdville ISD (220902)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Burleson ISD (126902)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Crowley ISD (220912)",35
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Worth ISD (220905)",48
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Hillsboro ISD (109904)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Hurst-Euless-Bedford ISD (220916)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Joshua ISD (126905)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Keller ISD (220907)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Kennedale ISD (220914)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Mansfield ISD (220908)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",100,"Midlothian ISD (070908)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",115
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Arlington Classics Academy (220802)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Arlington ISD (220901)",29
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Birdville ISD (220902)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Burleson ISD (126902)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Castleberry ISD (220917)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cedar Hill ISD (057904)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Chapel Hill Academy (220815)",28
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cleburne ISD (126903)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Crowley ISD (220912)",31
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"East Fort Worth Montessori Academy (220811)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Fort Worth Academy Of Fine Arts (220809)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Fort Worth ISD (220905)",14
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Granbury ISD (111901)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grand Prairie ISD (057910)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Acad (Waco) (161807)",74
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"High Point Academy (220819)",22
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",11
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"International Leadership Of Texas (057848)",26
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jean Massieu Academy (057819)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Joshua ISD (126905)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lancaster ISD (057913)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Life School (057807)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Manara Academy (057844)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Mansfield ISD (220908)",10
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Newman International Academy Of Ar (220817)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Richard Milburn Alter High School (014801)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texans Can Academies (057804)",18
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texarkana ISD (019907)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-999
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas School Of The Arts (220814)",14
"2019-2020",11,"Region XI Fort Worth","Everman ISD (220904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Treetops School International (220801)",-999
