T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",100,"Transfers In From",100,"Charlotte ISD (007901)",-999
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",100,"Transfers In From",100,"Devine ISD (163901)",-999
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",100,"Transfers In From",100,"East Central ISD (015911)",-999
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",100,"Transfers In From",100,"Jourdanton ISD (007902)",-999
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",100,"Transfers In From",100,"Northside ISD (015915)",-999
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",100,"Transfers In From",100,"Pleasanton ISD (007905)",22
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",100,"Transfers In From",100,"Southside ISD (015917)",-999
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",100,"Transfers In From",100,"Southwest ISD (015912)",-999
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",100,"Transfers In From",200,,0
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",37
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",100,"Transfers In From",300,,0
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brooks Academies Of Texas (015830)",-999
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Charlotte ISD (007901)",-999
"2018-2019",20,"Region XX San Antonio","Poteet ISD (007906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Devine ISD (163901)",-999
