"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",100,"Transfers In From",100,"Hamlin ISD (127903)",6
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",100,"Transfers In From",100,"Rotan ISD (076904)",20
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",100,"Transfers In From",100,"Sweetwater ISD (177902)",29
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",100,"Transfers In From",200,,"."
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",100,"Transfers In From",200,"Total Transfers In",55
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",100,"Transfers In From",300,,"."
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",200,"Transfers Out To",100,"Anson ISD (127901)",-9999999
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",200,"Transfers Out To",100,"Roscoe Collegiate ISD (177901)",7
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",200,"Transfers Out To",100,"Rotan ISD (076904)",-9999999
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",200,"Transfers Out To",100,"Trent ISD (221905)",8
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",200,"Transfers Out To",200,,"."
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2015-16",14,"Region XIV Abilene","Roby CISD (076903)",200,"Transfers Out To",300,,"."

