"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",100,"Transfers In From",100,"Perryton ISD (179901)",-9999999
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",100,"Transfers In From",100,"Pringle-Morse CISD (098903)",13
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",100,"Transfers In From",100,"Spearman ISD (098904)",6
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",100,"Transfers In From",100,"Stratford ISD (211902)",-9999999
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",100,"Transfers In From",100,"Sunray ISD (171902)",-9999999
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",100,"Transfers In From",200,"","."
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",100,"Transfers In From",300,"","."
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",200,"Transfers Out To",100,"Pringle-Morse CISD (098903)",15
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",200,"Transfers Out To",100,"Spearman ISD (098904)",-9999999
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",200,"Transfers Out To",100,"Sunray ISD (171902)",-9999999
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",200,"Transfers Out To",200,"","."
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2014-15",16,"Region XVI Amarillo","Gruver ISD (098901)",200,"Transfers Out To",300,"","."

