T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Aubrey ISD (061907)",15
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Denton ISD (061901)",70
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Frisco ISD (043905)",32
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Krum ISD (061905)",-999
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Lake Dallas ISD (061912)",-999
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Lewisville ISD (061902)",-999
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Pilot Point ISD (061903)",-999
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Plano ISD (043910)",-999
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Prosper ISD (043912)",-999
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",138
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2019-2020",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Allen ISD (043901)",-999
