T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"Beeville ISD (013901)",-999
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"Brownsville ISD (031901)",67
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"Corpus Christi ISD (178904)",-999
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"Donna ISD (108902)",-999
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"Edinburg CISD (108904)",-999
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"Harlingen CISD (031903)",153
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"Jim Hogg County ISD (124901)",-999
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"La Feria ISD (031905)",11
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"La Joya ISD (108912)",-999
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"Los Fresnos CISD (031906)",72
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"Lyford CISD (245902)",-999
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"McAllen ISD (108906)",-999
"2019-2020",01,"Region I Edinburg","San Benito CISD (031912)","Traditional ISD/CSD",100,"Transfers In From",100,"Mercedes ISD (108907)",-999
