T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"East Central ISD (015911)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Floresville ISD (247901)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Harlandale ISD (015904)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Hondo ISD (163904)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Jourdanton ISD (007902)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Judson ISD (015916)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Lytle ISD (007904)",27
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Medina Valley ISD (163908)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Natalia ISD (163903)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"North East ISD (015910)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Northside ISD (015915)",16
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Pleasanton ISD (007905)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Poteet ISD (007906)",48
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Poth ISD (247904)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"San Antonio ISD (015907)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"South San Antonio ISD (015908)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",100,"Southwest ISD (015912)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",136
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brooks Academies Of Texas (015830)",14
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Compass Rose Academy (015838)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Devine ISD (163901)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"George Gervin Academy (015802)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Great Hearts Texas (015835)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harlandale ISD (015904)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",43
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Inspire Academies (015808)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jubilee Academies (015822)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Kipp Texas Public Schools (227820)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lytle ISD (007904)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Medina Valley ISD (163908)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"New Frontiers Public Schools Inc (015805)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"North East ISD (015910)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Northside ISD (015915)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Pleasanton ISD (007905)",-999
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"San Antonio ISD (015907)",26
"2019-2020",20,"Region XX San Antonio","Somerset ISD (015909)","Traditional ISD/CSD",200,"Transfers Out To",100,"South San Antonio ISD (015908)",-999
