T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",100,"Center ISD (210901)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",100,"Central Heights ISD (174908)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",100,"Chireno ISD (174901)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",100,"Cushing ISD (174902)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",100,"Douglass ISD (174911)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",100,"Garrison ISD (174903)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",100,"Henderson ISD (201902)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",100,"Hudson ISD (003902)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",100,"Lufkin ISD (003903)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",100,"Martinsville ISD (174909)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",100,"Woden ISD (174906)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",24
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Alto ISD (037901)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Center ISD (210901)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Central Heights ISD (174908)",302
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Central ISD (003907)",17
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Chireno ISD (174901)",13
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cushing ISD (174902)",38
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Douglass ISD (174911)",32
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Garrison ISD (174903)",92
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Houston ISD (101912)",-999
"2019-2020",07,"Region VII Kilgore","Nacogdoches ISD (174904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hudson ISD (003902)",-999
