T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",100,"Bushland ISD (188904)",52
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",100,"Canyon ISD (191901)",597
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",100,"Claude ISD (006902)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",100,"Dumas ISD (171901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",100,"Happy ISD (219901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",100,"Highland Park ISD (188903)",18
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",100,"Panhandle ISD (033902)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",100,"River Road ISD (188902)",76
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",100,"Rockwall ISD (199901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",100,"Sanford-Fritch ISD (117903)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",100,"Tulia ISD (219903)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",761
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Adrian ISD (180903)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Boles ISD (116916)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Boys Ranch ISD (180901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brenham ISD (239901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bushland ISD (188904)",81
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Canyon ISD (191901)",180
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Clarendon ISD (065901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Claude ISD (006902)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Dallas ISD (057905)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Dimmitt ISD (035901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Dumas ISD (171901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Groom ISD (033901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",56
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Happy ISD (219901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hart ISD (035902)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hereford ISD (059901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Highland Park ISD (188903)",202
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Kipp Texas Public Schools (227820)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lake Granbury Academy Charter Scho (111801)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lubbock ISD (152901)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Plainview ISD (095905)",-999
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",219
"2020-2021",16,"Region XVI Amarillo","Amarillo ISD (188901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Richard Milburn Alter High School (014801)",117
