T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"BARBERS HILL ISD  -  036902",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"CHANNELVIEW ISD  -  101905",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"CONROE ISD  -  170902",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"CROSBY ISD  -  101906",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"FORT BEND ISD  -  079907",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"GALENA PARK ISD  -  101910",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"GOOSE CREEK CISD  -  101911",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"HARDIN ISD  -  146904",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"HARDIN-JEFFERSON ISD  -  100905",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"HUFFMAN ISD  -  101925",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"HULL-DAISETTA ISD  -  146905",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"HUMBLE ISD  -  101913",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"LIBERTY ISD  -  146906",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"NEW CANEY ISD  -  170908",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"TARKINGTON ISD  -  146907",10
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",100,"WEST HARDIN COUNTY CISD  -  100908",-999
"2022-2023",04,"REGION IV HOUSTON","DAYTON ISD  -  146902","Traditional ISD/CSD",100,"Transfers In From",200,,"."
