"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",100,"Transfers In From",100,"Cotton Center ISD (095902)",-9999999
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",100,"Transfers In From",100,"Frenship ISD (152907)",-9999999
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",100,"Transfers In From",100,"Lubbock ISD (152901)",-9999999
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",100,"Transfers In From",100,"Olton ISD (140905)",-9999999
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",100,"Transfers In From",100,"Plainview ISD (095905)",55
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",100,"Transfers In From",200,,"."
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",100,"Transfers In From",200,"Total Transfers In",62
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",100,"Transfers In From",300,,"."
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",200,"Transfers Out To",100,"Abernathy ISD (095901)",-9999999
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",200,"Transfers Out To",100,"Cotton Center ISD (095902)",29
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",200,"Transfers Out To",100,"Floydada ISD (077901)",-9999999
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",200,"Transfers Out To",100,"Lubbock ISD (152901)",-9999999
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",200,"Transfers Out To",100,"Lubbock-Cooper ISD (152906)",-9999999
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",200,"Transfers Out To",100,"Olton ISD (140905)",-9999999
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",200,"Transfers Out To",100,"Plainview ISD (095905)",12
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",200,"Transfers Out To",200,,"."
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",200,"Transfers Out To",200,"Total Transfers Out",51
"2015-16",17,"Region XVII Lubbock","Hale Center ISD (095903)",200,"Transfers Out To",300,,"."

