T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"ALLEN ISD  -  043901",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"CADDO MILLS ISD  -  116901",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"COMMUNITY ISD  -  043918",15
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"CRANDALL ISD  -  129901",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"DALLAS ISD  -  057905",49
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"ENNIS ISD  -  070903",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"FARMERSVILLE ISD  -  043904",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"FORNEY ISD  -  129902",18
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"FRISCO ISD  -  043905",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"GREENVILLE ISD  -  116905",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"KELLER ISD  -  220907",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"LEWISVILLE ISD  -  061902",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"MESQUITE ISD  -  057914",51
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"PLANO ISD  -  043910",14
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"PRINCETON ISD  -  043911",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"PROSPER ISD  -  043912",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"RICE ISD  -  175911",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"RICHARDSON ISD  -  057916",18
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"ROCKWALL ISD  -  199901",44
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"ROYSE CITY ISD  -  199902",13
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"TERRELL ISD  -  129906",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"WYLIE ISD  -  043914",49
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",100,"WYLIE ISD  -  221912",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",299
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"A+ ACADEMY  -  057829",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"ADVANTAGE ACADEMY  -  057806",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"ALLEN ISD  -  043901",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"ARLINGTON ISD  -  220901",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"BRIDGEWAY PREPARATORY ACADEMY  -  057851",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"CADDO MILLS ISD  -  116901",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"CARROLLTON-FARMERS BRANCH ISD  -  057903",15
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"CEDAR HILL ISD  -  057904",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"CITYSCAPE SCHOOLS  -  057841",25
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"COMMUNITY ISD  -  043918",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"CRANDALL ISD  -  129901",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"DALLAS ISD  -  057905",157
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"DENTON ISD  -  061901",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"DESOTO ISD  -  057906",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"DUNCANVILLE ISD  -  057907",-999
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"EDUCATION CENTER INTERNATIONAL ACADEMY  -  05",145
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"EVOLUTION ACADEMY CHARTER SCHOOL  -  057834",25
"2021-2022",10,"REGION X RICHARDSON","GARLAND ISD  -  057909","Traditional ISD/CSD",200,"Transfers Out To",100,"FORNEY ISD  -  129902",21
