T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"ALEDO ISD  -  184907",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"FORT WORTH ISD  -  220905",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"GARNER ISD  -  184911",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"GORDON ISD  -  182901",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"GRAFORD ISD  -  182902",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"MILLSAP ISD  -  184904",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"PALO PINTO ISD  -  182906",20
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"PERRIN-WHITT CISD  -  119903",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"POOLVILLE ISD  -  184901",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"SANTO ISD  -  182904",11
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"STRAWN ISD  -  182905",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",100,"WEATHERFORD ISD  -  184903",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",80
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",200,"Transfers Out To",100,"CROSSTIMBERS ACADEMY  -  184801",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",200,"Transfers Out To",100,"GARNER ISD  -  184911",62
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",200,"Transfers Out To",100,"GORDON ISD  -  182901",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",200,"Transfers Out To",100,"GRAFORD ISD  -  182902",26
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",200,"Transfers Out To",100,"GRANBURY ISD  -  111901",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",200,"Transfers Out To",100,"GRAPEVINE-COLLEYVILLE ISD  -  220906",-999
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",14
"2022-2023",11,"REGION XI FORT WORTH","MINERAL WELLS ISD  -  182903","Traditional ISD/CSD",200,"Transfers Out To",100,"KARNES CITY ISD  -  128901",-999
