T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Aledo ISD (184907)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Anna ISD (043902)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Arlington ISD (220901)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Bastrop ISD (011901)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Bay City ISD (158901)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Big Spring ISD (114901)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Birdville ISD (220902)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Boerne ISD (130901)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Brazos ISD (008903)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Burnet CISD (027903)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Celina ISD (043903)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Clear Creek ISD (084910)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Cleveland ISD (146901)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Columbus ISD (045902)",17
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Comal ISD (046902)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Conroe ISD (170902)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"East Bernard ISD (241902)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Ector County ISD (068901)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"El Campo ISD (241903)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Granbury ISD (111901)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Greenville ISD (116905)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Hallettsville ISD (143901)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Houston ISD (101912)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Humble ISD (101913)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Hunt ISD (133902)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Iraan-Sheffield ISD (186903)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Jacksboro ISD (119902)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Katy ISD (101914)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Kermit ISD (248901)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Killeen ISD (014906)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Klein ISD (101915)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"La Porte ISD (101916)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Lamar CISD (079901)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Mansfield ISD (220908)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"McAllen ISD (108906)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Midlothian ISD (070908)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Newton ISD (176902)",-999
"2020-2021",03,"Region III Victoria","Rice CISD (045903)","Traditional ISD/CSD",100,"Transfers In From",100,"Pasadena ISD (101917)",-999
