T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"ARLINGTON ISD  -  220901",-999
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"BURLESON ISD  -  126902",26
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"CEDAR HILL ISD  -  057904",-999
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"CLEBURNE ISD  -  126903",20
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"CROWLEY ISD  -  220912",-999
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"GRANDVIEW ISD  -  126904",10
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"HILLSBORO ISD  -  109904",-999
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"ITASCA ISD  -  109907",-999
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"JOSHUA ISD  -  126905",-999
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"LAKE WORTH ISD  -  220910",-999
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"MANSFIELD ISD  -  220908",-999
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"MIDLOTHIAN ISD  -  070908",11
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",100,"VENUS ISD  -  126908",27
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",128
"2021-2022",11,"REGION XI FORT WORTH","ALVARADO ISD  -  126901","Traditional ISD/CSD",100,"Transfers In From",300,,"."
