T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Chapel Hill ISD (212909)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Daingerfield-Lone Star ISD (172902)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Gilmer ISD (230902)",24
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Gladewater ISD (092901)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Hallsville ISD (102904)",98
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Harleton ISD (102905)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Harmony ISD (230905)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Henderson ISD (201902)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Jacksonville ISD (037904)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Kilgore ISD (092902)",41
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty-Eylau ISD (019908)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Marshall ISD (102902)",16
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Mineola ISD (250903)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Mount Pleasant ISD (225902)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Nacogdoches ISD (174904)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"New Diana ISD (230906)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Ore City ISD (230903)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Pine Tree ISD (092904)",194
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Pittsburg ISD (032902)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Quitman ISD (250904)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Richardson ISD (057916)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Sabine ISD (092906)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Saltillo ISD (112909)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Spring Hill ISD (092907)",59
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Tatum ISD (201910)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Tyler ISD (212905)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Union Grove ISD (230908)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Union Hill ISD (230904)",-999
"2020-2021",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Westwood ISD (001908)",-999
