T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",100,"ACADEMY ISD  -  014901",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",100,"BRUCEVILLE-EDDY ISD  -  161919",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",100,"CAMERON ISD  -  166901",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",100,"CHILTON ISD  -  073901",11
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",100,"GROESBECK ISD  -  147902",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",100,"MARLIN ISD  -  073903",30
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",100,"MCGREGOR ISD  -  161909",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",100,"ROBINSON ISD  -  161922",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",100,"ROGERS ISD  -  014907",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",100,"TEMPLE ISD  -  014909",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",100,"WESTPHALIA ISD  -  073904",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",56
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",200,"Transfers Out To",100,"ACADEMY ISD  -  014901",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",200,"Transfers Out To",100,"BREMOND ISD  -  198901",10
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",200,"Transfers Out To",100,"CAMERON ISD  -  166901",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",200,"Transfers Out To",100,"CHILTON ISD  -  073901",15
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",200,"Transfers Out To",100,"CONNALLY ISD  -  161921",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",200,"Transfers Out To",100,"HARMONY PUBLIC SCHOOLS - NORTH TEXAS  -  1618",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",200,"Transfers Out To",100,"MARSHALL ISD  -  102902",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",200,"Transfers Out To",100,"MIDWAY ISD  -  161903",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",200,"Transfers Out To",100,"PREMIER HIGH SCHOOLS  -  072801",-999
"2021-2022",12,"REGION XII WACO","ROSEBUD-LOTT ISD  -  073905","Traditional ISD/CSD",200,"Transfers Out To",100,"RAPOPORT ACADEMY PUBLIC SCHOOL  -  161802",-999
