"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",100,"Transfers In From",100,"Aransas Pass ISD (205901)",-999
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",100,"Transfers In From",100,"Calallen ISD (178903)",-999
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",100,"Transfers In From",100,"Corpus Christi ISD (178904)",-999
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",100,"Transfers In From",100,"Gregory-Portland ISD (205902)",13
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",100,"Transfers In From",100,"Ingleside ISD (205903)",-999
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",100,"Transfers In From",100,"Odem-Edroy ISD (205905)",-999
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",100,"Transfers In From",100,"Sinton ISD (205906)",10
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",32
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Erath Excels Academy Inc (072802)",48
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Flour Bluff ISD (178914)",-999
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Gregory-Portland ISD (205902)",34
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ingleside ISD (205903)",-999
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Odem-Edroy ISD (205905)",-999
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Port Aransas ISD (178908)",-999
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Sinton ISD (205906)",16
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Skidmore-Tynan ISD (013905)",-999
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Tuloso-Midway ISD (178912)",-999
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",111
"2017-2018",02,"Region II Corpus Christi","Taft ISD (205907)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

