"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",100,"Transfers In From",100,"Canyon ISD (191901)",-9999999
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",100,"Transfers In From",100,"Dimmitt ISD (035901)",10
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",100,"Transfers In From",100,"Olton ISD (140905)",-9999999
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",100,"Transfers In From",200,"","."
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",100,"Transfers In From",300,"","."
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",200,"Transfers Out To",100,"Dimmitt ISD (035901)",8
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",200,"Transfers Out To",100,"Kress ISD (219905)",-9999999
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",200,"Transfers Out To",100,"Nazareth ISD (035903)",23
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",200,"Transfers Out To",100,"Olton ISD (140905)",5
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",200,"Transfers Out To",100,"Plainview ISD (095905)",-9999999
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",200,"Transfers Out To",100,"Springlake-Earth ISD (140907)",-9999999
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",200,"Transfers Out To",200,"","."
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",200,"Transfers Out To",200,"Total Transfers Out",42
"2014-15",16,"Region XVI Amarillo","Hart ISD (035902)",200,"Transfers Out To",300,"","."

