"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",100,"Transfers In From",100,"Borden County ISD (017901)",-9999999
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",100,"Transfers In From",100,"Frenship ISD (152907)",-9999999
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",100,"Transfers In From",100,"Lubbock ISD (152901)",-9999999
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",100,"Transfers In From",100,"Slaton ISD (152903)",-9999999
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",100,"Transfers In From",100,"Southland ISD (085903)",-9999999
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",100,"Transfers In From",100,"Spur ISD (063903)",-9999999
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",100,"Transfers In From",100,"Tahoka ISD (153904)",-9999999
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",100,"Transfers In From",200,"","."
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",100,"Transfers In From",200,"Total Transfers In",12
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",100,"Transfers In From",300,"","."
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",200,"Transfers Out To",100,"Borden County ISD (017901)",28
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",200,"Transfers Out To",100,"Friona ISD (185903)",-9999999
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",200,"Transfers Out To",100,"Lazbuddie ISD (185904)",-9999999
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",200,"Transfers Out To",100,"Southland ISD (085903)",38
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",200,"Transfers Out To",200,"","."
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2014-15",17,"Region XVII Lubbock","Post ISD (085902)",200,"Transfers Out To",300,"","."

