"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",100,"Transfers In From",100,"Amherst ISD (140901)",-9999999
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",100,"Transfers In From",100,"Anton ISD (110901)",-9999999
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",100,"Transfers In From",100,"Levelland ISD (110902)",91
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",100,"Transfers In From",100,"Littlefield ISD (140904)",18
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",100,"Transfers In From",100,"Smyer ISD (110906)",-9999999
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",100,"Transfers In From",100,"Sudan ISD (140908)",-9999999
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",100,"Transfers In From",200,"","."
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",100,"Transfers In From",200,"Total Transfers In",115
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",100,"Transfers In From",300,"","."
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",200,"Transfers Out To",100,"Anton ISD (110901)",-9999999
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",200,"Transfers Out To",100,"Levelland ISD (110902)",12
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",200,"Transfers Out To",100,"Smyer ISD (110906)",6
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",200,"Transfers Out To",100,"Whiteface CISD (040902)",-9999999
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",200,"Transfers Out To",200,"","."
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2014-15",17,"Region XVII Lubbock","Whitharral ISD (110908)",200,"Transfers Out To",300,"","."

