T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"BIG SANDY ISD  -  230901",21
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"CHAPEL HILL ISD  -  212909",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"GILMER ISD  -  230902",19
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"HALLSVILLE ISD  -  102904",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"HARMONY ISD  -  230905",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"HAWKINS ISD  -  250902",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"HENDERSON ISD  -  201902",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"HOUSTON ISD  -  101912",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"INDUSTRIAL ISD  -  120905",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"KILGORE ISD  -  092902",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"LONGVIEW ISD  -  092903",11
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"PINE TREE ISD  -  092904",10
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"RUSK ISD  -  037907",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"SABINE ISD  -  092906",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"SPRING HILL ISD  -  092907",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"TYLER ISD  -  212905",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"UNION GROVE ISD  -  230908",16
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"WHITE OAK ISD  -  092908",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",100,"WINONA ISD  -  212910",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",115
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",200,"Transfers Out To",100,"BIG SANDY ISD  -  230901",31
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",200,"Transfers Out To",100,"CENTRAL ISD  -  003907",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",200,"Transfers Out To",100,"CHAPEL HILL ISD  -  212909",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",200,"Transfers Out To",100,"CUMBERLAND ACADEMY  -  212801",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",200,"Transfers Out To",100,"EAST TEXAS CHARTER SCHOOLS  -  092801",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",200,"Transfers Out To",100,"GILMER ISD  -  230902",26
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",-999
"2021-2022",07,"REGION VII KILGORE","GLADEWATER ISD  -  092901","Traditional ISD/CSD",200,"Transfers Out To",100,"HARMONY ISD  -  230905",-999
