"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",100,"Transfers In From",100,"Bangs ISD (025901)",-9999999
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",100,"Transfers In From",100,"Brownwood ISD (025902)",-9999999
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",100,"Transfers In From",100,"Coleman ISD (042901)",13
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",100,"Transfers In From",100,"Panther Creek CISD (042905)",-9999999
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",100,"Transfers In From",200,"","."
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",100,"Transfers In From",300,"","."
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",200,"Transfers Out To",100,"Bangs ISD (025901)",9
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",200,"Transfers Out To",100,"Brookesmith ISD (025908)",-9999999
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",200,"Transfers Out To",100,"Brownwood ISD (025902)",-9999999
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",200,"Transfers Out To",100,"Coleman ISD (042901)",17
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",200,"Transfers Out To",100,"Early ISD (025909)",7
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",200,"Transfers Out To",100,"Panther Creek CISD (042905)",-9999999
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",200,"Transfers Out To",200,"","."
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",200,"Transfers Out To",200,"Total Transfers Out",41
"2012-13",15,"Region XV San Angelo","Santa Anna ISD (042903)",200,"Transfers Out To",300,"","."

