T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Ballinger ISD (200901)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Big Spring ISD (114901)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Christoval ISD (226901)",23
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Crockett County Consolidated CSD (053001)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Eden CISD (048901)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Forsan ISD (114904)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Grape Creek ISD (226907)",91
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Irion County ISD (118902)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Miles ISD (200902)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Olfen ISD (200906)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Paint Rock ISD (048903)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Schleicher ISD (207901)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Snyder ISD (208902)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Veribest ISD (226908)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Wall ISD (226906)",23
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",100,"Water Valley ISD (226905)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",170
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Axtell ISD (161918)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ballinger ISD (200901)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bronte ISD (041901)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Center Point ISD (133901)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Central ISD (003907)",-999
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Christoval ISD (226901)",78
"2019-2020",15,"Region XV San Angelo","San Angelo ISD (226903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Compass Academy Charter School (068802)",-999
