"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",100,"Transfers In From",100,"Big Spring ISD (114901)",16
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",100,"Transfers In From",100,"Greenwood ISD (165902)",-9999999
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",100,"Transfers In From",100,"Midland ISD (165901)",-9999999
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",100,"Transfers In From",100,"Rankin ISD (231902)",-9999999
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",100,"Transfers In From",100,"Reagan County ISD (192901)",9
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",100,"Transfers In From",200,"","."
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",100,"Transfers In From",200,"Total Transfers In",30
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",100,"Transfers In From",300,"","."
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",200,"Transfers Out To",100,"Forsan ISD (114904)",12
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",200,"Transfers Out To",100,"Midland ISD (165901)",5
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",200,"Transfers Out To",200,"","."
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2013-14",18,"Region XVIII Midland","Glasscock County ISD (087901)",200,"Transfers Out To",300,"","."

