T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",100,"BASTROP ISD  -  011901",11
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",100,"BURTON ISD  -  239903",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",100,"DIME BOX ISD  -  144903",19
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",100,"ELGIN ISD  -  011902",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",100,"LA GRANGE ISD  -  075902",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",100,"LEXINGTON ISD  -  144902",16
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",100,"MCDADE ISD  -  011905",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",100,"ROCKDALE ISD  -  166904",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",100,"ROUND TOP-CARMINE ISD  -  075908",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",100,"SCHULENBURG ISD  -  075903",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",100,"SMITHVILLE ISD  -  011904",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",66
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN ISD  -  227901",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",200,"Transfers Out To",100,"BASTROP ISD  -  011901",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",200,"Transfers Out To",100,"BRENHAM ISD  -  239901",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",200,"Transfers Out To",100,"BURTON ISD  -  239903",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",200,"Transfers Out To",100,"CALDWELL ISD  -  026901",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",200,"Transfers Out To",100,"ELGIN ISD  -  011902",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",200,"Transfers Out To",100,"FAYETTEVILLE ISD  -  075906",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",200,"Transfers Out To",100,"IDEA PUBLIC SCHOOLS  -  108807",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",200,"Transfers Out To",100,"KARNES CITY ISD  -  128901",-999
"2022-2023",13,"REGION XIII AUSTIN","GIDDINGS ISD  -  144901","Traditional ISD/CSD",200,"Transfers Out To",100,"LA GRANGE ISD  -  075902",-999
