T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Bellville ISD (008901)",-999
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Brenham ISD (239901)",-999
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Conroe ISD (170902)",-999
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",41
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Hempstead ISD (237902)",38
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Houston ISD (101912)",-999
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Katy ISD (101914)",-999
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Klein ISD (101915)",-999
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Magnolia ISD (170906)",-999
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Manor ISD (227907)",-999
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Navasota ISD (093904)",-999
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Royal ISD (237905)",-999
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",100,"Tomball ISD (101921)",-999
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",200,,0
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",119
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",100,"Transfers In From",300,,0
"2018-2019",04,"Region IV Houston","Waller ISD (237904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Alief ISD (101903)",-999
