T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Atlanta ISD (034901)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Big Sandy ISD (230901)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Carthage ISD (183902)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Chapel Hill ISD (212909)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Cushing ISD (174902)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Daingerfield-Lone Star ISD (172902)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Fairfield ISD (081902)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Gilmer ISD (230902)",40
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Gladewater ISD (092901)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Hallsville ISD (102904)",111
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Harleton ISD (102905)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Henderson ISD (201902)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Jefferson ISD (155901)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Kilgore ISD (092902)",48
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Marshall ISD (102902)",17
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Nacogdoches ISD (174904)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"New Diana ISD (230906)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Ore City ISD (230903)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Pine Tree ISD (092904)",253
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Pittsburg ISD (032902)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Pleasant Grove ISD (019912)",-999
"2019-2020",07,"Region VII Kilgore","Longview ISD (092903)","Traditional ISD/CSD",100,"Transfers In From",100,"Sabine ISD (092906)",-999
