T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",100,"BURNET CISD  -  027903",23
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",100,"COPPERAS COVE ISD  -  050910",80
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",100,"EVANT ISD  -  050901",-999
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",100,"FLORENCE ISD  -  246902",-999
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",100,"GATESVILLE ISD  -  050902",-999
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",100,"JOHNSON CITY ISD  -  016901",-999
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",100,"KILLEEN ISD  -  014906",-999
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",100,"LIBERTY HILL ISD  -  246908",-999
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",100,"LOMETA ISD  -  141902",32
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",100,"MARBLE FALLS ISD  -  027904",-999
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",152
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",200,"Transfers Out To",100,"BURNET CISD  -  027903",11
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",200,"Transfers Out To",100,"COPPERAS COVE ISD  -  050910",42
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",200,"Transfers Out To",100,"EVANT ISD  -  050901",-999
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",200,"Transfers Out To",100,"FLORENCE ISD  -  246902",-999
"2022-2023",12,"REGION XII WACO","LAMPASAS ISD  -  141901","Traditional ISD/CSD",200,"Transfers Out To",100,"GATESVILLE ISD  -  050902",-999
